Unnamed: 0,movie_id,movie_name,year,genre,overview,director,cast,emotions,language,industry,runtime,rating,plot
683,tt28782545,The Purvanchal Files,2023,Action,A cop story of revenge and how he tries to purify the police system in Purvanchal .,Swarup Ghosh,"R . Siddharth, Shivani Thakur, Zarina Wahab, Govind Namdeo","fear, anger, disgust, anxiety, shock, sadness",Hindi,Bollywood,Error,Error,A cop story of revenge and how he tries to purify the police system in Purvanchal .
684,tt27539086,800,2023,"Biography, Sport",Biopic Of Legendary Sri Lankan Cricketer Muttiah Muralitharan.,M.S. Sripathy,"Nassar, Madhur Mittal, Narain, Mahima Nambiar","Excitement, Patriotism, Sadness, Anger, Fear, Determination",Tamil,Kollywood,97 minutes,<number>,"The biopic promises to bring Muttiah Muralitharan's inspirational journey to a global audience, shedding light on the challenges and triumphs that defined his illustrious cricket career. From being born amongst ethnic Tamils of Sri Lanka which raised questions over his loyalty towards his nation owing to the ongoing deadly civil war to the legality of his bowling action being disputed unfairly time and time again to setting world records which might possibly never be broken, Muttiah Muralitharan went from strength to strength, establishing himself as arguably the greatest sportsperson to emerge from the island nation and undisputedly one of the greatest cricketers of all-time.âankit_singh92"
685,tt5316648,Blind,2023,"Crime, Drama, Thriller","When a twist of fate leaves Gia blind, she must summon every ounce of courage to rebuild her life. But when she becomes the sole witness to a heinous crime, she unwittingly enters a deadly game of cat and mouse with a dangerous criminal.",Shome Makhija,"Sonam Kapoor, Lucy Aarden, Danesh Razvi, Shubham Saraf","Sad, Lonely, Frustrated, Depressed, Anxious, Tired",,,Error,Error,"When a twist of fate leaves Gia blind, she must summon every ounce of courage to rebuild her life. But when she becomes the sole witness to a heinous crime, she unwittingly enters a deadly game of cat and mouse with a dangerous criminal."
686,tt1275863,Love Aaj Kal,2009,"Comedy, Drama, Romance",An old-fashioned romantic tells his personal love story to a modern man who has just broken up with his girlfriend. Has love really ever changed?,Imtiaz Ali,"Saif Ali Khan, Deepika Padukone, Rishi Kapoor, Rahul Khanna","Romantic, Happy, Nostalgic, Confused, Longing, Melancholy",Hindi,Bollywood,144 minutes,5.1,"When professional ambitions clash with personal feelings for a modern-day couple, a love story from a bygone era may offer some wisdom. The word 'Love' itself brings along with it a plethora of feelings and meanings, which has constantly changed overtime.While the expression of love has changed over the years gone by, does the emotion still remain the same? Has anybody figured out the perfect path towards love? Love Aaj Kal is a movie that tackles this ever-changing dynamic of being in and finding love. Our protagonists, Veer and Zoe traverse this tricky path of love while trying their luck in finding the answers to these questions.âPranavLalpuria"
686,tt1275863,Love Aaj Kal,2009,"Comedy, Drama, Romance",An old-fashioned romantic tells his personal love story to a modern man who has just broken up with his girlfriend. Has love really ever changed?,Imtiaz Ali,"Saif Ali Khan, Deepika Padukone, Rishi Kapoor, Rahul Khanna","Romantic, Happy, Nostalgic, Confused, Longing, Melancholy",Hindi,Bollywood,144 minutes,5.1,"An old-fashioned romantic tells his personal love story to a modern man who has just broken up with his girlfriend. Has love really ever changed? London-based Jai Vardhan Singh and Meera Pandit meet and fall in love, and she introduces him to her family. Shortly thereafter, they decide to part; she wants to relocate to India to restore heritage buildings, while he relocates to America. Restauranteur Veer Singh attempts to convince Jai to pursue her, as he had pursued Harleen Kaur back in 1965 India, but Jai moves on and falls in love with Caucasian Jo, while Meera is all set to marry her employer, Vikram Joshi.ârAjOo (gunwanti@hotmail.com)"
687,tt0250415,Har Dil Jo Pyar Karega...,2000,"Comedy, Drama, Musical",Raj is a struggling singer with big dreams who is still waiting for his big break. One night he witnesses an accident where a car spins out of control and lands on the tracks of an ...                See full summaryÂ Â»,Raj Kanwar,"Salman Khan, Preity G Zinta, Rani Mukerji, Rajeev Verma","Romantic, Happy, Sad, Frustrated, Lonely, Anxious",Hindi,Bollywood,172 minutes,6.2,"Raj is a struggling singer with big dreams who is still waiting for his big break. One night he witnesses an accident where a car spins out of control and lands on the tracks of an on-coming train. Raj runs over to the wreckage and rescues the occupant just in time. He takes her to the hospital and the girl's family are informed. The girl, Pooja Oberoi, survives but is in a vigil coma, a condition whereby she can hear and see everything but cannot speak nor move any part of her body. The Oberoi family is grateful to Raj and are led to believe that he is Pooja's groom, Romi. Raj is reluctant to accept this but then he changes his mind and accepts being the groom, as he has an agenda of his own and takes advantage of this accident to further his goals. But then he meets Pooja's best friend Jahnvi and falls in love with her. The situation is complicated even more when Pooja wakes up from the coma and begins to show feelings for Raj.âSoumitra"
688,tt3614516,Ankhon Dekhi,2013,"Comedy, Drama","After a distressing incident, a Delhi man vows to believe only what he can see, but his new ideals soon take his life in extreme directions.",Rajat Kapoor,"Sanjay Mishra, Seema Pahwa, Rajat Kapoor, Taranjit Kaur","Hopeful, Contemplative, Amused, Confused, Frustrated, Accepting",Hindi,Bollywood,117 minutes,7.8,"After a distressing incident, a Delhi man vows to believe only what he can see, but his new ideals soon take his life in extreme directions. Raje Bauji (Sanjay Mishra) is a man in his late fifties, living out a dreary but eventful life in a small house in old Delhi- where he lives with his extended family. A random incident is going to change his life in a dramatic way- though he does not realize at the moment. Bauji's daughter has been seeing a boy of ill repute. When that fact is revealed to the family, after much deliberation they decide to do the obvious- lock up the girl and go beat the willful boy. It is a funny old journey of this man, this old fool- who is both Lear and the fool.âWikipedia"
689,tt23864864,Joram,2023,"Action, Adventure, Crime",It follows a father who is on the run with his little baby girl to escape the ghosts of his past and the forces that want him dead.,Devashish Makhija,"Mohd. Zeeshan Ayyub, Manoj Bajpayee, Tannishtha Chatterjee, Rajshri Deshpande","Sad, Anxious, Depressed, Lonely, Frustrated, Tired",Hindi,Bollywood,134 minutes,7.7,"A father is on the run with his little baby girl to escape the ghosts of his past and the forces that want him dead. A desperate man and his infant daughter fleeing a system that wants them crushed at any cost, a cop giving unwilling chase, and a bereaved mother seeking ruthless vengeance, collide in a tense, breathless survival thriller across a brutal landscape of devastated forests, blind greed, rebellion, and the bloody aftershocks of 'development'."
690,tt20840000,Ardh,2022,"Drama, Romance","Shiva struggles to become a mainstream actor in Mumbai despite being a theatre actor. With the help of his wife Madhu, he disguises himself as a transgender and begs for money to survive.",Palash Muchal,"Rajpal Naurang Yadav, Rubina Dilaik, Hiten Tejwani, Swastik Tiwari","Frustration, Hope, Desperation, Anxiety, Empathy, Sadness",Hindi,Bollywood,130 minutes,8.1,"Shiva struggles to become a mainstream actor in Mumbai despite being a theatre actor. With the help of his wife Madhu, he disguises himself as a transgender and begs for money to survive."
691,tt3554418,Khoobsurat,2014,"Comedy, Romance",A hopelessly romantic physiotherapist meets a handsome young Rajput prince who is the complete opposite of her and engaged to someone else.,Shashanka Ghosh,"Sonam Kapoor, Fawad Khan, Ratna Pathak Shah, Kirron Kher","Happy, Romantic, Relaxed, Excited, Frustrated, Lonely",Hindi,Bollywood,126 minutes,7,"A hopelessly romantic physiotherapist meets a handsome young Rajput prince who is the complete opposite of her and engaged to someone else. Khoobsurat is a quirky, modern romantic comedy about what happens when a vibrant, hopelessly romantic physiotherapist meets a handsome young Rajput prince who is her complete opposite--and engaged to someone else. It is a battle of values between two individually-crazy families, one that encourages discipline and self-restraint versus the other, which is all for spontaneity and open-mindedness. Khoobsurat looks at universal themes: being able to love and respect yourself; and having to fight for the things you really want.âAnonymous"
692,tt10699086,Bachchhan Paandey,2022,"Action, Comedy, Crime","When a struggling filmmaker and actor set out to make a biography on one of the most dreaded gangsters, they have little idea about just how crazy and dangerous it's going to be.",Farhad Samji,"Akshay Kumar, Kriti Sanon, Jacqueline Fernandez, Pankaj Tripathi","Excitement, Humor, Suspense, Anger, Fear, Disgust",Hindi,Bollywood,147 minutes,6.8,"When a struggling filmmaker and actor set out to make a biography on one of the most dreaded gangsters, they have little idea about just how crazy and dangerous it's going to be. Myra Devekar works as an assistant director to top film maker who fires her when he finds that she has better ideas of film making,she then decides to start her own film an comes across story of UP based gangster Bachchan Pandey.When Maya's producer finds about her plans he asks her to drop the idea there itself as Bachchan Pandey is a very dangerous gangster and does not have mercy on anyone.Myra believes in her idea and travels to his village for research accompanying her is her friend and struggling actor Vishu.Myra sees that the village is feared by Bachchan Pandey who is always accompanied by his huge gang and lives life of king size she tries to get close to his aides for more details but finds that one of his close aide his betraying him.When Bachchan Pandey finds about the betrayal he does not spare him and also finds that someone is spying on him through his aide.Bachchan Pandey traces Myra and Vishu as the spy's where both get beaten by his gang but he spares them when he finds Myra is there to make a biopic on him and agrees to be part of it.âalex.mjacko@gmail.com"
693,tt0118751,Border,1997,"Action, Drama, History","In 1971, along the border region of Longewala, a small battalion of Indian soldiers goes up against a large Pakistani strike force.",J.P. Dutta,"Sunny Deol, Suniel Shetty, Akshaye Khanna, Jackie Shroff","Disgust, Confusion, Anxiety, Empathy, Intrigue, Unease",Hindi,Bollywood,129 minutes,Error,"In 1971, along the border region of Longewala, a small battalion of Indian soldiers goes up against a large Pakistani strike force. The year is 1971 when the Pakistani Army is at war with the Indian Soldiers. The Indian battalion is posted in Longewala region in Punjab and are just 150 in number while the Pakistani Army consists of 2000 armed soldiers with tanks. This movie is a landmark in Hindi Cinema and watch how the drama unfolds and the Indian soldiers fight for the pride of their motherland. Commendable performances from Jackie Shroff, Sudesh Berry, Sunil Shetty and Sunny Deol and excellent acting by Akshay Khanna.âKanhaiya Maheshwary"
694,tt6588966,Hichki,2018,"Comedy, Drama","Suffering from Tourette Syndrome, Naina gets assigned a class of defiant students and must ensure that her students realise their potential.",Malhotra P. Siddharth,"Rani Mukerji, Naisha Khanna, Neeraj Kabi, Rohit Saraf","Hope, Inspiration, Empathy, Joy, Determination, Nervousness",Hindi,Bollywood,116 minutes,7.6,"Naina, who lives with Tourette Syndrome, gets assigned a class of defiant students and must ensure that her students realize their potential. ""Hichki"" is a story about a woman who turns her most daunting weakness into her biggest strength. Naina Mathur (Rani Mukerji) is an aspiring teacher who lives with Tourette Syndrome. After several interviews and numerous rejections, she lands her dream job as a full-time teacher in one of her city's most elite schools. However she soon realizes that the class she has been assigned is full of defiant, impish students who can't seem to keep out of trouble. Despite a few initial hiccups, Naina must do her utmost to ensure that her students defy all the odds against them and that each one will realize his or her true potential.âOfficial Source"
695,tt4909752,Rangoon,2017,"Action, Drama, History","Julia travels to the Indo-Burma border to perform for the troops during World War II on the insistence of her lover Billimoria, and ends up falling in love with a soldier there, Jemadar.",Vishal Bhardwaj,"Kangana Ranaut, Shahid Kapoor, Saif Ali Khan, Manav Vij","Frustration, Anger, Anxiety, Sadness, Romantic, Excitement",Hindi,Bollywood,165 minutes,6.2,"Julia travels to the Indo-Burma border to perform for the troops during World War II on the insistence of her lover Billimoria, and ends up falling in love with a soldier there, Jemadar."
696,tt11046300,Ujda Chaman,2019,Comedy,Chaman Kohli is 30 -year-old bachelor with Premature Balding and in quest of a beautiful wife. Chaman hits rock bottom when an astrologer gives him a deadline to find himself a wife or remain a celibate forever.,Abhishek Pathak,"Sunny Singh, Maanvi Gagroo, Karishma Sharma, Gagan Arora","Lonely, Frustrated, Sad, Depressed, Anxious, Happy",Hindi,Bollywood,120 minutes,7.6,"Chaman Kohli is 30 -year-old bachelor with Premature Balding and in quest of a beautiful wife. Chaman hits rock bottom when an astrologer gives him a deadline to find himself a wife or remain a celibate forever. Ujda Chaman is about a 30 -year-old bachelor Chaman Kohli, a Hindi lecturer with Premature Balding and in quest of a beautiful wife. After facing several rejections as a prospective groom because of his baldness, Chaman hits rock bottom when an astrologer gives him a deadline to find himself a wife or remain a celibate forever. This leads Chaman on a Funny and emotional roller coaster ride of self-discovery and acceptance."
697,tt0083578,Arth,1982,"Drama, Romance",A film-maker who is having an extra-marital affair with an actress decides to leave his wife. Arth is the story of this women's search for her identity.,Mahesh Bhatt,"Shabana Azmi, Kulbhushan Kharbanda, Smita Patil, Raj Kiran","Sad, Lonely, Depressed, Frustrated, Angry, Anxious",Hindi,Bollywood,142 minutes,<number>,A film-maker who is having an extra-marital affair with an actress decides to leave his wife. Arth is the story of this women's search for her identity.
698,tt0110546,Mohra,1994,"Action, Drama, Thriller","A journalist comes to the aid of a murderer with a life sentence when she makes an appeal in court and although he is given his freedom, they soon discover that there is a grim reason behind his release.",Rajiv Rai,"Akshay Kumar, Suniel Shetty, Raveena Tandon, Naseeruddin Shah","Excitement, Anger, Revenge, Sadness, Anxiety, Romantic",Hindi,Bollywood,173 minutes,6.7,"A journalist comes to the aid of a murderer with a life sentence when she makes an appeal in court and although he is given his freedom, they soon discover that there is a grim reason behind his release. Journalist Roma Singh is the daughter of a jailer. While taking a tour of the jail, she is molested by some of the inmates, and an inmate, Vishal Agnihotri comes to her assistance. She finds out that Vishal is in for four homicides, and decides to investigate further. She finds out, with the help of the owner of her publications, Jindal that Vishal was compelled to take the law in his own hands when the courts failed to punish the assailants of his sister and sweetheart. Soon, Vishal is released from prison, and begins to work for Jindal. It is then that he realizes that he has just walked from a walled prison, to an open prison, as the truth behind his release slowly but surely starts to dawn on him.ârAjOo (gunwanti@hotmail.com)"
699,tt23475174,Untitled Soorarai Pottru remake,2024,"Action, Drama","Inspired by real-life events, follows the journey of a man as he sets out to make air travel more accessible and overcomes challenges of the highly capital-intensive aviation industry, with a unwavering determination.",Sudha Kongara,"Akshay Kumar, Radhika Madan, Paresh Rawal, R. Sarathkumar","Excitement, Inspiration, Hope, Determination, Anxiety, Frustration",Hindi,Bollywood,Unknown,No rating available for unreleased movie,"A man fights to make his dream of creating a low cost airline a reality, facing opposition from devious competitive airline owners who threaten his business and his passengers' safety. Veer Mahtre from small village in Maharashtra dreams of starting low cost airline for people who can't afford the flight.He considers Paresh Goswami who belonged to small town as his idol who now rules the aviation industry. Veer approaches to Paresh with his idea but Paresh is a rude businessmen and insults Veer.Prakash Babu competitor of Paresh decides to support Veer when things are going well Veer plans to marry Rani and both support each other.Veer's low cost airline is to be launched soon but he finds that Prakash has made him a scapegoat in Paresh's plan and his dream crashes.âalex.mjacko@gmail.com"
700,tt3679060,Dishoom,2016,"Action, Adventure, Comedy","When India's top batsman goes missing in the Middle East, two mismatched cops must team up for a 36-hour manhunt before the cricket final.",Rohit Dhawan,"John Abraham, Varun Dhawan, Jacqueline Fernandez, Akshaye Khanna","Excited, Happy, Humor, Anxious, Frustrated, Tension",Hindi,Bollywood,124 minutes,5.3,"When India's top batsman goes missing in the Middle East, two mismatched cops must team up for a 36-hour manhunt before the cricket final. When India's top batsman Viraj goes missing in Middle East, two cops Kabir Shergill and Junaid Ansari from either side of Arabian Sea team for a 36-hours man hunt before the final match between India and Pakistan.ânehaljhirmaria"
701,tt11433822,Aankh Micholi,2023,"Comedy, Family",A family of misfits is trying to hide some secrets from the NRI suitor and his family as they want their daughter to get married to a well-to-do NRI guy. Then a series of comical twists and turns.,Umesh Shukla,"Paresh Rawal, Sharman Joshi, Abhimanyu Dasani, Mrunal Thakur","Happy, Excited, Romantic, Relaxed, Frustrated, Tired",Hindi,Bollywood,143 minutes,5.4,A family of misfits is trying to hide some secrets from the NRI suitor and his family as they want their daughter to get married to a well-to-do NRI guy. Then a series of comical twists and turns.
702,tt0477253,Aashiq Banaya Aapne: Love Takes Over,2005,"Drama, Romance, Thriller","An introvert is unable to express his feelings to the girl he loves. His friend proposes to her and she accepts, but leaves him when she discovers he is a flirt; however, destiny has other plans.",Aditya Datt,"Emraan Hashmi, Tanushree Dutta, Sonu Sood, Preeti Ganguli","Romantic, Excited, Happy, Anxious, Frustrated, Lonely",Hindi,Bollywood,163 minutes,Error,"An introvert is unable to express his feelings to the girl he loves. His friend proposes to her and she accepts, but leaves him when she discovers he is a flirt; however, destiny has other plans. Karan (Sonu Sood) loves Sneha (Tanushree Dutta), but is too much of an introvert to ever express his feelings to her. Although Karan's feelings are evident to many, he is content in just seeing Sneha smile, and never gathers the courage to tell her how he feels. Vicky (Emraan Hashmi) tries to talk him out of his relationship with Sneha, but Vicky assures him that this time, he is really in love with Sneha. Karan's childhood friend. Very different from Karan, Vicky is an extrovert and a notorious flirt. All three lives change when Vicky joins Karan and Sneha in college, and Sneha begins feeling drawn towards Vicky. Karan feels he has lost the only woman he has ever loved but knows he cannot do anything about it. However, life goes on, and the three of them share a special bond of friendship. The closeness between Vicky and Sneha cross all boundaries, and just as everything seems set between the two, one eventful night shatters their bond.âgavin@sunny_deol2009@yahoo.com"
703,tt1092005,Golmaal Returns,2008,"Comedy, Crime, Mystery","A man is sandwiched between his over possessive wife and a police inspector, where he is suspected for adultery and murder.",Rohit Shetty,"Ajay Devgn, Kareena Kapoor, Arshad Warsi, Tusshar Kapoor","happy, excited, relaxed, frustrated, tired, romantic",Hindi,Bollywood,150 minutes,5.2,"A man is sandwiched between his over possessive wife and a police inspector, where he is suspected for adultery and murder. Obsessed with day-time TV soaps, Ekta Santoshi starts suspecting her husband, Gopal, of having an affair with an unknown woman. Not satisfied with his explanations, she decides to investigate, setting off a chain of hilarious events. These involve her dumb brother/hair-stylist, Lucky; her sister-in-law, Esha, who loves ACP Madhav Singh Ghai; two individuals both named Anthony Gonsalves; amongst many others that result in a hapless Gopal's arrest for the homicide of his co-worker, Subodh Mehra.ârAjOo (gunwanti@hotmail.com)"
704,tt6102396,Kaalakaandi,2018,"Comedy, Thriller","Focusing on life, death and karma, this dark comedy follows three parallel tracks - a man who discovers that he is a terminally ill, a woman seeking redemption and two goons with major trust issues.",Akshat Verma,"Saif Ali Khan, Asif Basra, Neil Bhoopalam, Ankit Bisht","Frantic, Confused, Amused, Anxious, Melancholy, Nervous",Hindi,Bollywood,150 minutes,6.7,"Focusing on life, death and karma, this dark comedy follows three parallel tracks - a man who discovers that he is a terminally ill, a woman seeking redemption and two goons with major trust issues. Unfolding through a course of a night in Mumbai, Kaalakaandi showcases three parallel tracks -- a man who discovers he has terminal illness decides to let go of his principles and live a little; a woman involved in a hit-and-run seeks redemption and two goons must decide if they can trust each other."
705,tt0488836,Hanuman,2005,Animation,"This animated movie depicts Hanuman's life from birth. The narrator is actor Mukesh Khanna. The movie relays how Hanuman was born to Anjani a female Apsara and Kesari, by the blessings of Vayu-Dev, the Wind God.","V.G. Samant, Milind Ukey","Mukesh Khanna, Viraj, Mona Shetty, Sumeet Pathak","Devotion, Awe, Courage, Righteousness, Triumph, Hope",Telugu,Tollywood,159 minutes,7.6,"This animated movie depicts Hanuman's life from birth. The narrator is actor Mukesh Khanna. The movie relays how Hanuman was born to Anjani a female Apsara and Kesari, by the blessings of Vayu-Dev, the Wind God. When Hanuman was born to Anjani a female Apsara and Kesari, by the blessings of Vayu-Dev, the Wind God. Hanuman, who is the 11th rudra avatar of supreme being GOD Shiva himself. He was blessed with supreme intelligence, strength and divine powers. As a baby, Hanuman was quite naughty and used his powers to pester the saints living in the nearby forest. On the insistence of Vayu, Indra and the other Gods came together to bless baby Hanuman of immortal life. Amongst the other blessing a few are: no fear/harm from the Brahmastra, no harm could befall him from any weapons, fire and water. He could overcome death and he could transform his body to take the smallest form or attain the biggest form of life. Blessed with divine powers Hanuman grew up to be powerful and mighty.âAnthony Pereyra {hypersonic91@yahoo.com}"
706,tt19394258,Tariq,2023,"Action, Drama, Thriller",Plot under wraps.,Arun Gopalan,"John Abraham, Rukmini Maitra, Gajala, Sujith Shanker","Lonely, Depressed, Tired, Frustrated, Anxious, Sad",Hindi,Bollywood,Error,No IMDb rating found for this movie.,
707,tt0100095,Maine Pyar Kiya,1989,"Drama, Musical, Romance","After Suman's father leaves her in the care of another family while he travels abroad, she falls in love with Prem. However, in order to for them to marry, Prem has to prove to Suman's father that he is not the same as his own dad.",Sooraj R. Barjatya,"Salman Khan, Bhagyashree Patwardhan, Alok Nath, Rajeev Verma","Happy, Romantic, Excited, Relaxed, Lonely, Sad",Hindi,Bollywood,192 minutes,7.7,"After Suman's father leaves her in the care of another family while he travels abroad, she falls in love with Prem. However, in order to for them to marry, Prem has to prove to Suman's father that he is not the same as his own dad. Kishen Kumar Chaudhary and Karan are family like friends, when Kishen's wife Mrs. Kaushalya gives birth to a baby boy Prem, Karan helps the couple bring up their child with out- most care. Years later the two friends have parted ways, Karan likes in a shanty house, works as a mechanic and is the father to a young girl Suman while Kishen is a wealthy industrialist and lives in a spacious bungalow. In order to accumulate huge sums of fund abroad for good living Karan decides to leave Suman in the care of the Chaudhary's family. All is well there for Suman as she is befriend by Prem which eventually blossom to love, Kaushalya finds out about Prem and Suman's relationship and approve of Suman as her daughter-in-law but Kishen is quite unhappy with the relationship as he have plans to get Prem marry to his business partner's daughter Seema thus he insults Suman and throw her out of his house. Karan returns and is enraged at the treatment his daughter receive and leaves the house immediately with his daughter. Prem too is unhappy with his dad's decision and he also leaves the house opting to marry Suman with the blessings of Karan. But Karan refuses to accept Prem and the only way Prem can win Karan's approval is if he prove that he can earn money by his own sweat.âgavin (racktoo@hotmail.com)"
708,tt3717068,Court,2014,Drama,"When an aging activist is arrested, the lives of the accused, the lawyers, and the judge intertwine to reveal bigotry that underscores the judicial system.",Chaitanya Tamhane,"Vira Sathidar, Vivek Gomber, Geetanjali Kulkarni, Pradeep Joshi","Frustration, Helplessness, Anger, Disappointment, Empathy, Sadness",Marathi,Indian Parallel Cinema,116 minutes,8.1,"When an aging activist is arrested, the lives of the accused, the lawyers, and the judge intertwine to reveal bigotry that underscores the judicial system. A sewerage worker's dead body is found inside a manhole in Mumbai. An ageing folk singer is tried in court on charges of abetment of suicide. He is accused of performing an inflammatory song which might have incited the worker to commit the act. As the trial unfolds, the personal lives of the lawyers and the judge involved in the case are observed outside the court.âAnonymous"
709,tt8983164,Chhalaang,2020,"Comedy, Drama, Sport",Chhalaang is a hilarious yet inspiring journey by Montu.,Hansal Mehta,"Rajkummar Rao, Nushrratt Bharuccha, Mohd. Zeeshan Ayyub, Saurabh Shukla","Happy, Inspired, Motivated, Amused, Hopeful, Satisfied",Hindi,Bollywood,128 minutes,7,"A lazy and under-qualified physical training instructor faces new competition at his school and in his personal life. Chhalaang is a hilarious, yet inspirational journey of Montu, a PT Master from a semi govt. funded school for whom teaching PT is just a job. When circumstances put everything he cares for at stake, including Neelu who he loves, Montu is forced to do what he's never done- TEACH. Through his journey, the film humorously addresses the value of Sports Education in school curriculum."
710,tt9648672,Street Dancer 3D,2020,"Drama, Music","Two rival dance groups from India and Pakistan who are always competing against each other, join forces when it comes to competing at an international dance competition.",Remo D'Souza,"Varun Dhawan, Shraddha Kapoor, Prabhu Deva, Nora Fatehi","Excited, Happy, Frustrated, Romantic, Angry, Tired",Hindi,Bollywood,146 minutes,4.9,"Two rival dance groups from India and Pakistan who are always competing against each other, join forces when it comes to competing at an international dance competition. A dance epic based on the multifarious colors of dance and the unity that occurs between two different groups coming together for a single cause. Set in London, the film is about 2 rival dance groups from India and Pakistan, who've been competing against each other every time they meet.âShivaPrasadReddyB"
711,tt8983228,Jhund,2022,"Biography, Drama, Sport","Based on the life of Vijay Barse, a retired sports teacher who founded an NGO called Slum Soccer. He managed to rehabilitate street kids by keeping them off drugs and crime by turning them into soccer players and building a whole team.",Nagraj Manjule,"Amitabh Bachchan, Ankush Gedam, Babu Kshatriya, Jerico Robert","Hope, Inspiration, Empathy, Pride, Anger, Joy",Hindi,Bollywood,178 minutes,7.4,"Based on the life of Vijay Barse, a retired sports teacher who founded an NGO called Slum Soccer. He managed to rehabilitate street kids by keeping them off drugs and crime by turning them into soccer players and building a whole team. A retired sports-teacher and sports -enthusiast Vijay (60 yrs) from Nagpur, often comes across a bunch of teenage goons from nearby slums who hang around wasting their time in playing cards, fighting, smoking, robbing passersby. Vijay takes initiatives and introduces football to these slum-dwellers to channelize their energy positively. He wants to transform this set of goons into disciplined football players. its no mean task. Though there are many hurdles in transforming such undisciplined homeless bunch into a disciplined organized team, he perseveres. He believes that these homeless kids possess extraordinary skills and have potential. He believes they need to feel the validation and trust to become trustworthy themselves. He sacrifices a lot and continues the struggle against all odds. Vijay's vision to transform these homeless children's wretched life becomes a reality as he takes them at another level by entering into the world's biggest football tournament - the ""homeless Soccer''. The twists and turns, and turbulent times make the impossible possible."
712,tt8733898,U-Turn,2018,"Crime, Horror, Mystery","When a flyover in the city becomes the hotbed of accidents, a young reporter decides to investigate the issue. Her quest for an answer leads her into a web of intrigue, murder and mystery.",Pawan Kumar,"Samantha Ruth Prabhu, Aadhi, Bhoomika Chawla, Rahul Ravindran","Frustration, Anxiety, Suspense, Anger, Confusion, Paranoia",Kannada,Sandalwood,125 minutes,6.7,"When a flyover in the city becomes the hotbed of accidents, a young reporter decides to investigate the issue. Her quest for an answer leads her into a web of intrigue, murder and mystery."
713,tt10152736,Thalaivi,2021,"Biography, Drama",A biopic on the late Tamil Nadu Chief Minister J Jayalalithaa.,A.L. Vijay,"Kangana Ranaut, Arvind Swami, Nassar, Samuthirakani","Pride, Admiration, Triumph, Nostalgia, Melancholy, Inspiration",Tamil,Kollywood,154 minutes,6.6,"A biopic on the late Tamil Nadu Chief Minister J Jayalalithaa. Thalaivi is an upcoming Indian multilingual biographical film about the life of J. Jayalalithaa, politician and film actress who served six terms as the Chief Minister of Tamil Nadu, with Kangana Ranaut playing the role of Jayalalithaa. The film is directed by A. L"
714,tt0216817,Hum Saath-Saath Hain,1999,"Drama, Musical","Ramkishen and Mamta have three sons Vivek , Prem and Vinod and a daughter Sangeeta. This family is part of a joint family whose close knit bond is challenged by a misunderstanding.",Sooraj R. Barjatya,"Mohnish Behl, Salman Khan, Saif Ali Khan, Tabu","happy, romantic, relaxed, excited, contentment, nostalgia",Hindi,Bollywood,176 minutes,6.2,"Ramkishen and Mamta have three sons Vivek , Prem and Vinod and a daughter Sangeeta. This family is part of a joint family whose close knit bond is challenged by a misunderstanding. The trials and challenges of a joint family in India, whose parents are Ramkishen and second wife Mamta, and have three sons and a married daughter. The eldest son is handicapped since birth, and is from Ramkishen's first wife. Mamta, the second wife, hates him, and like Kaikeyi in Ramayana wants the estate and wealth in her sons' names. She and her daughter's father-in-law, scheme together, and have the eldest son, including his wife and child, thrown out of the house. Mamta and her sons are all set to control the finances and the estate - until she finds out that her very own sons do not approve of nor support her actions in throwing their step-brother out of the house.âSonia (carrie@calista.com)"
715,tt7027278,Kedarnath,2018,"Drama, Romance","Mansoor, a reserved and reticent Pithoo, helps pilgrims make an arduous journey upwards to the temple town. His world turns around when he meets the beautiful and rebellious Mukku who draws him into a whirlwind of intense love.",Abhishek Kapoor,"Sushant Singh Rajput, Sara Ali Khan, Nitish Bharadwaj, Alka Amin","Sad, Romantic, Anxious, Depressed, Lonely, Frustrated",Hindi,Bollywood,117 minutes,5.2,"Mansoor, a reserved and reticent Pithoo, helps pilgrims make an arduous journey upwards to the temple town. His world turns around when he meets the beautiful and rebellious Mukku who draws him into a whirlwind of intense love. In holy town of Kedarnnath a Muslim boy Mansoor drops pilgrims to their destinations as porter while Mandakini a high caste Brahmin girl is engaged to marry a boy of same caste.faith brings the two together but their relationship is opposed due to different caste.Mandakini attempts suicide on the day of her marriage.But is saved by family, Mansoor promises her that he will take her out of the valley once she recovers.Mandakini's husband plans to kill Mansoor and drive his community out from the valley.But floods strike the region with heavy rains leaving everyone's life in danger.âalex.mjacko@gmail.com"
